latitude,longitude,depth,temperature,salinity
53.800127,-9.8662528,15.04534835,12.22944145,34.60870375
53.800127,-9.8662528,15.34319149,12.21425145,34.60745791
53.800127,-9.8662528,15.64103225,12.19366814,34.61798085
53.800127,-9.8662528,15.93886991,12.16981848,34.6209788
53.800127,-9.8662528,16.23670747,12.15619542,34.60663371
53.800127,-9.8662528,16.53454483,12.13960386,34.61229236
53.800127,-9.8662528,16.83238034,12.11542499,34.61004011
53.800127,-9.8662528,17.13021357,12.09728042,34.61908558
53.800127,-9.8662528,17.42804365,12.0755377,34.6251614
53.800127,-9.8662528,17.72587007,12.04135612,34.63484641
53.800127,-9.8662528,18.02369403,12.00540379,34.62664957
53.800127,-9.8662528,18.32151748,11.98250955,34.62205447
53.800127,-9.8662528,18.6193388,11.96038831,34.63149321
53.800127,-9.8662528,18.91715544,11.92799887,34.64727387
53.800127,-9.8662528,19.21496579,11.8893062,34.66694997
53.800127,-9.8662528,19.51277448,11.8631525,34.64307797
53.800127,-9.8662528,19.81058345,11.83278145,34.64786372
53.800127,-9.8662528,20.10838652,11.7949816,34.67570019
53.800127,-9.8662528,20.40618207,11.74285251,34.68985556
53.800127,-9.8662528,20.70397466,11.71043793,34.6784545
53.800127,-9.8662528,21.00176791,11.70315247,34.67143013
53.800127,-9.8662528,21.29956305,11.68257052,34.65193482
53.800127,-9.8662528,21.59735697,11.65071839,34.66665146
53.800127,-9.8662528,21.89514613,11.63512766,34.67970814
53.800127,-9.8662528,22.19293141,11.62228665,34.69121633
53.800127,-9.8662528,22.49071388,11.61180204,34.69604573
53.800127,-9.8662528,22.78849468,11.60560685,34.69908344
53.800127,-9.8662528,23.08627373,11.60229051,34.70623603
53.800127,-9.8662528,23.38405136,11.6008467,34.70767249
53.800127,-9.8662528,23.68182848,11.59919885,34.70694125
53.800127,-9.8662528,23.97960462,11.59695542,34.7125469
53.800127,-9.8662528,24.27738001,11.59638923,34.70988906
53.800127,-9.8662528,24.57515582,11.59547808,34.70551413
53.800127,-9.8662528,24.87293147,11.59401748,34.70774407
53.800127,-9.8662528,25.17070665,11.59301252,34.70617818
53.800127,-9.8662528,25.46848119,11.59220027,34.70998689
53.800127,-9.8662528,25.76625462,11.59081751,34.7125209
53.800127,-9.8662528,26.06402747,11.58938512,34.71146091
53.800127,-9.8662528,26.36179893,11.58726256,34.72110958
53.800127,-9.8662528,26.65956967,11.58651748,34.71410237
53.800127,-9.8662528,26.95734056,11.58716213,34.71683779
53.800127,-9.8662528,27.2551107,11.58678143,34.71779397
53.800127,-9.8662528,27.55288127,11.58748965,34.71021143
53.800127,-9.8662528,27.85065172,11.58704502,34.71586756
53.800127,-9.8662528,28.14842196,11.58722763,34.70914603
53.800127,-9.8662528,28.44619238,11.58845017,34.71155617
53.800127,-9.8662528,28.74396215,11.58902628,34.7124382
53.800127,-9.8662528,28.89451964,11.59019661,34.7206799
53.8002172,-9.7756116,0.149011845,13.89173404,34.36543498
53.8002172,-9.7756116,0.447019215,13.89527138,34.36623132
53.8002172,-9.7756116,0.745031201,13.89726531,34.37059793
53.8002172,-9.7756116,1.043042481,13.89670222,34.36994345
53.8002172,-9.7756116,1.341052811,13.8888695,34.37385013
53.8002172,-9.7756116,1.639061314,13.8781129,34.37823564
53.8002172,-9.7756116,1.937068335,13.87137263,34.37939489
53.8002172,-9.7756116,2.23507586,13.87215706,34.36917347
53.8002172,-9.7756116,2.533084001,13.87021241,34.37063916
53.8002172,-9.7756116,2.831091312,13.8675852,34.37238267
53.8002172,-9.7756116,3.12909747,13.86163125,34.37564115
53.8002172,-9.7756116,3.427102057,13.85580034,34.38023838
53.8002172,-9.7756116,3.725105711,13.85217739,34.37845486
53.8002172,-9.7756116,4.023108218,13.84154515,34.38365852
53.8002172,-9.7756116,4.32110899,13.81338915,34.38052682
53.8002172,-9.7756116,4.619108477,13.79415978,34.37941544
53.8002172,-9.7756116,4.917106953,13.77851401,34.37720817
53.8002172,-9.7756116,5.215104943,13.76836537,34.37388011
53.8002172,-9.7756116,5.513102106,13.75935792,34.37647863
53.8002172,-9.7756116,5.811098463,13.75462818,34.37442078
53.8002172,-9.7756116,6.109094301,13.75229858,34.37624736
53.8002172,-9.7756116,6.407089608,13.75041768,34.37506338
53.8002172,-9.7756116,6.705084097,13.74633584,34.37898591
53.8002172,-9.7756116,7.003077877,13.74143815,34.37600679
53.8002172,-9.7756116,7.301070748,13.73797998,34.38188062
53.8002172,-9.7756116,7.599062755,13.73297747,34.37848573
53.8002172,-9.7756116,7.897054561,13.72753758,34.37791872
53.8002172,-9.7756116,8.195045814,13.72570128,34.3784998
53.8002172,-9.7756116,8.493037235,13.72182767,34.37193505
53.8002172,-9.7756116,8.79102839,13.71806573,34.37587413
53.8002172,-9.7756116,9.089018619,13.71473648,34.37532277
53.8002172,-9.7756116,9.387008118,13.7124762,34.37792383
53.8002172,-9.7756116,9.684996733,13.70856119,34.37859051
53.8002172,-9.7756116,9.982985238,13.70593177,34.37418547
53.8002172,-9.7756116,10.28097343,13.70288373,34.37694892
53.8002172,-9.7756116,10.57896125,13.70059139,34.3729979
53.8002172,-9.7756116,10.87694804,13.69776549,34.38188895
53.8002172,-9.7756116,11.17493378,13.69742808,34.37854044
53.8002172,-9.7756116,11.47291949,13.69510868,34.37841701
53.8002172,-9.7756116,11.77090419,13.69063067,34.38282518
53.8002172,-9.7756116,12.06888826,13.68764267,34.37910981
53.8002172,-9.7756116,12.36687142,13.68170911,34.38555327
53.8002172,-9.7756116,12.66485296,13.67188589,34.38633231
53.8002172,-9.7756116,12.96283153,13.65132963,34.40090482
53.8002172,-9.7756116,13.26080673,13.59241809,34.39230834
53.8002172,-9.7756116,13.55877435,13.46302448,34.41537512
53.8002172,-9.7756116,13.85673727,13.33061633,34.36197969
53.8002172,-9.7756116,14.15469845,13.16881976,34.35081851
53.8002172,-9.7756116,14.45264912,13.04130903,34.37702482
53.8002172,-9.7756116,14.75057904,12.91913523,34.46777038
53.8002172,-9.7756116,15.04849801,12.77069433,34.40190144
53.8002172,-9.7756116,15.34641464,12.65492139,34.41802009
53.8002172,-9.7756116,15.64431964,12.5791379,34.45371178
53.8002172,-9.7756116,15.94221135,12.50538335,34.4952147
53.8002172,-9.7756116,16.24009242,12.45555639,34.51411698
53.8002172,-9.7756116,16.53796906,12.42579574,34.51151636
53.8002172,-9.7756116,16.83584354,12.39188739,34.51443347
53.8002172,-9.7756116,17.13371415,12.36495391,34.52770968
53.8002172,-9.7756116,17.43158061,12.35086737,34.53795496
53.8002172,-9.7756116,17.7294434,12.33230275,34.54928183
53.8002172,-9.7756116,18.02730383,12.31961283,34.548078
53.8002172,-9.7756116,18.32516341,12.30970128,34.54818578
53.8002172,-9.7756116,18.62302196,12.29836322,34.54900132
53.8002172,-9.7756116,18.92087838,12.28713655,34.55846845
53.8002172,-9.7756116,19.21873331,12.27956342,34.55456492
53.8002172,-9.7756116,19.51658746,12.27089715,34.55845864
53.8002172,-9.7756116,19.81444026,12.2632835,34.55949196
53.8002172,-9.7756116,20.11229173,12.25833629,34.56413421
53.8002172,-9.7756116,20.4101416,12.25462956,34.56861651
53.8002172,-9.7756116,20.70799123,12.25307207,34.56203557
53.8002172,-9.7756116,21.00584051,12.25096498,34.56780047
53.8002172,-9.7756116,21.30368821,12.24803128,34.57183041
53.8002172,-9.7756116,21.60153459,12.2471117,34.57557387
53.8002172,-9.7756116,21.89938036,12.24228448,34.57295037
53.8002172,-9.7756116,22.19722536,12.23922298,34.57736113
53.8002172,-9.7756116,22.49506984,12.23610529,34.57315545
53.8002172,-9.7756116,22.79291423,12.23330329,34.57368828
53.8002172,-9.7756116,23.09075771,12.22908598,34.57649379
53.8002172,-9.7756116,23.38859988,12.22145139,34.57945833
53.8002172,-9.7756116,23.68644024,12.21181532,34.58535595
53.8002172,-9.7756116,23.98427905,12.19560713,34.58369059
53.8002172,-9.7756116,24.28211512,12.1725897,34.5970683
53.8002172,-9.7756116,24.57994916,12.14755618,34.58681172
53.8002172,-9.7756116,24.87779452,12.13076509,34.48330901
53.8002172,-9.7756116,25.17564281,12.1103287,34.54857002
53.8002172,-9.7756116,25.47347866,12.08868158,34.58038733
53.8002172,-9.7756116,25.77130858,12.07154312,34.58856872
53.8002172,-9.7756116,26.0691364,12.06141559,34.5894164
53.8002172,-9.7756116,26.36696235,12.05157493,34.59727433
53.8002172,-9.7756116,26.66478609,12.04446355,34.60192992
53.8002172,-9.7756116,26.96260804,12.04087374,34.60755398
53.8002172,-9.7756116,27.26042878,12.0369632,34.60781648
53.8002172,-9.7756116,27.55824906,12.03587867,34.60741129
53.8002172,-9.7756116,27.85606895,12.03245684,34.6072617
53.8002172,-9.7756116,28.15388797,12.03020062,34.61069905
53.8002172,-9.7756116,28.45170648,12.02671658,34.60748084
53.8002172,-9.7756116,28.74952564,12.02100635,34.59971195
53.8002172,-9.7756116,29.04734519,12.0130925,34.59765355
53.8002172,-9.7756116,29.34516352,12.00455561,34.60352493
53.8002172,-9.7756116,29.64298013,11.99674322,34.60595785
53.8002172,-9.7756116,29.98735301,11.99124745,34.61809453
53.8105397,-9.6395451,0.14901448,13.91471254,34.34797572
53.8105397,-9.6395451,0.447027862,13.91039784,34.33391668
53.8105397,-9.6395451,0.745047552,13.90823752,34.33687304
53.8105397,-9.6395451,1.043067226,13.90762635,34.33036152
53.8105397,-9.6395451,1.341086798,13.90833855,34.33485092
53.8105397,-9.6395451,1.639105749,13.90689203,34.33273747
53.8105397,-9.6395451,1.937124402,13.90532642,34.33373361
53.8105397,-9.6395451,2.235142277,13.90380022,34.33587527
53.8105397,-9.6395451,2.533159981,13.9035257,34.33181317
53.8105397,-9.6395451,2.831178198,13.90561494,34.32883702
53.8105397,-9.6395451,3.129196138,13.90631896,34.33207354
53.8105397,-9.6395451,3.427213356,13.90975208,34.33342377
53.8105397,-9.6395451,3.725228666,13.90717903,34.34634824
53.8105397,-9.6395451,3.98730288,13.91429673,34.33838864
53.8411106,-9.7470407,0.149008035,13.74460045,34.35842355
53.8411106,-9.7470407,0.447005841,13.74392327,34.35539937
53.8411106,-9.7470407,0.745009111,13.74490981,34.361293
53.8411106,-9.7470407,1.043010763,13.74150896,34.36619049
53.8411106,-9.7470407,1.341011467,13.73748079,34.3647991
53.8411106,-9.7470407,1.639010612,13.7293615,34.37386356
53.8411106,-9.7470407,1.937007995,13.71195991,34.37069896
53.8411106,-9.7470407,2.235005115,13.70293575,34.36619088
53.8411106,-9.7470407,2.53300158,13.69496881,34.36903226
53.8411106,-9.7470407,2.830995895,13.67880056,34.37593916
53.8411106,-9.7470407,3.128988235,13.65090128,34.3719001
53.8411106,-9.7470407,3.426979505,13.61805213,34.3663271
53.8411106,-9.7470407,3.724971208,13.58636341,34.34792957
53.8411106,-9.7470407,4.022964466,13.56063664,34.33427146
53.8411106,-9.7470407,4.32095734,13.54731362,34.33804083
53.8411106,-9.7470407,4.618946768,13.53037321,34.3539627
53.8411106,-9.7470407,4.916933277,13.51981404,34.35377166
53.8411106,-9.7470407,5.214917439,13.51640045,34.36819152
53.8411106,-9.7470407,5.512900016,13.51349974,34.36324649
53.8411106,-9.7470407,5.810881885,13.511142,34.37015096
53.8411106,-9.7470407,6.108862801,13.51136236,34.36819099
53.8411106,-9.7470407,6.406843404,13.50990173,34.36965301
53.8411106,-9.7470407,6.704823245,13.50829046,34.37120024
53.8411106,-9.7470407,7.002803098,13.50766405,34.36599369
53.8411106,-9.7470407,7.300782309,13.50627243,34.37342453
53.8411106,-9.7470407,7.598759921,13.50372152,34.3762136
53.8411106,-9.7470407,7.896737391,13.50137621,34.37044481
53.8411106,-9.7470407,8.194714975,13.50110703,34.37153516
53.8411106,-9.7470407,8.492692325,13.4999078,34.36918368
53.8411106,-9.7470407,8.790669701,13.49989109,34.36803241
53.8411106,-9.7470407,9.088646816,13.49745679,34.36788294
53.8411106,-9.7470407,9.386622384,13.49592932,34.37780794
53.8411106,-9.7470407,9.684595363,13.49647975,34.38769575
53.8411106,-9.7470407,9.982566597,13.49641541,34.39051102
53.8411106,-9.7470407,10.28053615,13.49484781,34.39924127
53.8411106,-9.7470407,10.57850397,13.49309606,34.40216751
53.8411106,-9.7470407,10.87647106,13.49007225,34.40142419
53.8411106,-9.7470407,11.1744378,13.48570995,34.40049015
53.8411106,-9.7470407,11.47240371,13.47910311,34.40279541
53.8411106,-9.7470407,11.77036851,13.47049076,34.40346818
53.8411106,-9.7470407,12.06833218,13.44876649,34.40195862
53.8411106,-9.7470407,12.36629254,13.41582646,34.41539371
53.8411106,-9.7470407,12.66425017,13.39529534,34.40926675
53.8411106,-9.7470407,12.96220784,13.36133371,34.39772344
53.8411106,-9.7470407,13.26016365,13.33200216,34.4062475
53.8411106,-9.7470407,13.55811651,13.3021239,34.40544415
53.8411106,-9.7470407,13.85606555,13.26986737,34.42093625
53.8411106,-9.7470407,14.15400967,13.24256517,34.43072369
53.8411106,-9.7470407,14.45195057,13.22463602,34.43477534
53.8411106,-9.7470407,14.74988784,13.20062679,34.4490427
53.8411106,-9.7470407,15.04782003,13.1678852,34.46224166
53.8411106,-9.7470407,15.34574894,13.14488556,34.46076865
53.8411106,-9.7470407,15.64367808,13.12671808,34.44647749
53.8411106,-9.7470407,15.94160679,13.10656856,34.45166789
53.8411106,-9.7470407,16.23953176,13.09011232,34.46728018
53.8411106,-9.7470407,16.53745323,13.0798202,34.47287995
53.8411106,-9.7470407,16.83537254,13.07005848,34.47835277
53.8411106,-9.7470407,17.13329071,13.05963622,34.47479427
53.8411106,-9.7470407,17.43120776,13.04497088,34.47892915
53.8411106,-9.7470407,17.72912197,13.02904924,34.4890292
53.8411106,-9.7470407,18.02703668,13.01716687,34.46447857
53.8411106,-9.7470407,18.32495096,13.00729962,34.48417363
53.8411106,-9.7470407,18.62286214,12.99408425,34.48311797
53.8411106,-9.7470407,18.92077173,12.97959988,34.48817897
53.8411106,-9.7470407,19.21867922,12.96534334,34.49141506
53.8411106,-9.7470407,19.51658436,12.94856193,34.49808612
53.8411106,-9.7470407,19.81448818,12.93047536,34.49124556
53.8411106,-9.7470407,20.11239144,12.90351443,34.48846511
53.8411106,-9.7470407,20.41029292,12.87685521,34.49039893
53.8411106,-9.7470407,20.7081916,12.85944106,34.49897349
53.8411106,-9.7470407,21.00608747,12.8452725,34.50436328
53.8411106,-9.7470407,21.30398148,12.83809418,34.50697429
53.8411106,-9.7470407,21.60187379,12.83530593,34.5140424
53.8411106,-9.7470407,21.8997637,12.83159609,34.52369192
53.8411106,-9.7470407,22.19765344,12.8255558,34.51006019
53.8411106,-9.7470407,22.49554358,12.81388006,34.51261882
53.8411106,-9.7470407,22.79343195,12.80407172,34.51733877
53.8411106,-9.7470407,23.09131844,12.79088931,34.52052263
53.8411106,-9.7470407,23.3892034,12.77535813,34.52058442
53.8411106,-9.7470407,23.68708654,12.75944562,34.52566918
53.8411106,-9.7470407,23.98496756,12.74121531,34.52780785
53.8411106,-9.7470407,24.28284606,12.71841007,34.53460103
53.8411106,-9.7470407,24.58072372,12.70065559,34.52190992
53.8411106,-9.7470407,24.87860614,12.70323149,34.48554847
53.8411106,-9.7470407,25.17649118,12.68193263,34.49081068
53.8411106,-9.7470407,25.47437165,12.64899921,34.50949159
53.8411106,-9.7470407,25.77224739,12.61834389,34.51362047
53.8411106,-9.7470407,26.07012376,12.59928597,34.48842995
53.8411106,-9.7470407,26.36799781,12.55907741,34.51611807
53.8411106,-9.7470407,26.66586511,12.52644914,34.52708435
53.8411106,-9.7470407,26.96372673,12.50718266,34.55056186
53.8411106,-9.7470407,27.26158471,12.49513843,34.54850214
53.8411106,-9.7470407,27.45103666,12.48876762,34.5726635
53.8490204,-9.7701361,0.149003546,13.82562757,34.41795121
53.8490204,-9.7701361,0.446992151,13.82621675,34.42466637
53.8490204,-9.7701361,0.744988244,13.83913475,34.40387826
53.8490204,-9.7701361,1.042986423,13.85488649,34.41083445
53.8490204,-9.7701361,1.340981585,13.8511704,34.43103059
53.8490204,-9.7701361,1.638974461,13.83979859,34.4241699
53.8490204,-9.7701361,1.936967232,13.83814164,34.42551351
53.8490204,-9.7701361,2.234957412,13.81925005,34.43875621
53.8490204,-9.7701361,2.532943618,13.79301231,34.44583027
53.8490204,-9.7701361,2.830928078,13.77913006,34.44057343
53.8490204,-9.7701361,3.128914617,13.78066416,34.42104687
53.8490204,-9.7701361,3.426902704,13.77923145,34.42385359
53.8490204,-9.7701361,3.724889194,13.74788506,34.4235344
53.8490204,-9.7701361,4.022877626,13.72869614,34.39006682
53.8490204,-9.7701361,4.320866459,13.70254022,34.40488526
53.8490204,-9.7701361,4.618850943,13.67611149,34.41178405
53.8490204,-9.7701361,4.916832453,13.64961892,34.41427754
53.8490204,-9.7701361,5.214812807,13.63282068,34.40757971
53.8490204,-9.7701361,5.512793123,13.62219409,34.40435621
53.8490204,-9.7701361,5.810776666,13.61702716,34.37168391
53.8490204,-9.7701361,6.108761868,13.60159808,34.38116551
53.8490204,-9.7701361,6.406743442,13.58644581,34.39287958
53.8490204,-9.7701361,6.704721969,13.5721629,34.39751373
53.8490204,-9.7701361,7.002697014,13.56308118,34.41470874
53.8490204,-9.7701361,7.300668848,13.55785484,34.4193406
53.8490204,-9.7701361,7.598639866,13.55454267,34.41674861
53.8490204,-9.7701361,7.896610718,13.5516901,34.41621489
53.8490204,-9.7701361,8.194580597,13.54767039,34.4206346
53.8490204,-9.7701361,8.492550032,13.54419536,34.41522179
53.8490204,-9.7701361,8.790519044,13.53891556,34.41911769
53.8490204,-9.7701361,9.088486672,13.5300544,34.42083568
53.8490204,-9.7701361,9.386452744,13.52064085,34.42515804
53.8490204,-9.7701361,9.684417924,13.51151074,34.42089983
53.8490204,-9.7701361,9.982382161,13.49116076,34.42279616
53.8490204,-9.7701361,10.28034756,13.48126726,34.39959405
53.8490204,-9.7701361,10.57831406,13.47016351,34.40444837
53.8490204,-9.7701361,10.8762779,13.44685371,34.4113272
53.8490204,-9.7701361,11.17424089,13.43191656,34.39884144
53.8490204,-9.7701361,11.47220363,13.42232249,34.40414826
53.8490204,-9.7701361,11.77016324,13.4094219,34.41781157
53.8490204,-9.7701361,12.06812051,13.40143402,34.41657092
53.8490204,-9.7701361,12.36607565,13.39285628,34.4293019
53.8490204,-9.7701361,12.66402812,13.38652532,34.43353384
53.8490204,-9.7701361,12.96197908,13.37590125,34.4353554
53.8490204,-9.7701361,13.25993162,13.37066516,34.41232014
53.8490204,-9.7701361,13.55788939,13.35658849,34.38071089
53.8490204,-9.7701361,13.85584568,13.30493074,34.4053535
53.8490204,-9.7701361,14.15379047,13.24209537,34.44996801
53.8490204,-9.7701361,14.35144605,13.23503375,34.45621067
53.8691946,-9.6431972,0.149071872,14.37538024,33.95198023
53.8691946,-9.6431972,0.447197181,14.33996148,33.97435746
53.8691946,-9.6431972,0.745322796,14.28990501,33.96615883
53.8691946,-9.6431972,1.043436289,14.18785748,34.03781916
53.8691946,-9.6431972,1.341539749,14.07641513,33.99445153
53.8691946,-9.6431972,1.639647571,14.06394429,33.96235332
53.8691946,-9.6431972,1.937760896,14.0553338,33.93679108
53.8691946,-9.6431972,2.235871868,14.01356857,33.96671911
53.8691946,-9.6431972,2.533976051,13.98155579,33.9743544
53.8691946,-9.6431972,2.832075723,13.94892289,33.98649478
53.8691946,-9.6431972,3.130169718,13.91954198,34.00523452
53.8691946,-9.6431972,3.428258668,13.90170175,34.0157504
53.8691946,-9.6431972,3.726342992,13.8819528,34.03336108
53.8691946,-9.6431972,4.024422674,13.86358804,34.04388653
53.8691946,-9.6431972,4.322499542,13.85066567,34.047047
53.8691946,-9.6431972,4.620574404,13.83945228,34.05231728
53.8691946,-9.6431972,4.918646641,13.83176048,34.06238129
53.8691946,-9.6431972,5.216716661,13.82507764,34.06524836
53.8691946,-9.6431972,5.514785587,13.82157597,34.06642945
53.8691946,-9.6431972,5.812852568,13.819776,34.07818833
53.8691946,-9.6431972,6.110917383,13.82011647,34.08235178
53.8691946,-9.6431972,6.408979205,13.82601324,34.10355413
53.8691946,-9.6431972,6.707038086,13.82935893,34.10804414
53.8691946,-9.6431972,7.005095037,13.82879316,34.11852631
53.8691946,-9.6431972,7.3031499,13.82735915,34.12314477
53.8691946,-9.6431972,7.601203492,13.82227611,34.12513258
53.8691946,-9.6431972,7.899255258,13.81391599,34.13283061
53.8691946,-9.6431972,8.197303234,13.78976793,34.14721993
53.8691946,-9.6431972,8.512189082,13.78735463,34.15654245
53.8824202,-9.6009238,0.149178825,14.98111877,33.16892791
53.8824202,-9.6009238,0.447518732,14.96548198,33.16932982
53.8824202,-9.6009238,0.745863612,14.9606774,33.16626972
53.8824202,-9.6009238,1.044207019,14.95651,33.176991
53.8824202,-9.6009238,1.342542723,14.93771747,33.22553367
53.8824202,-9.6009238,1.640866717,14.89765554,33.26192954
53.8824202,-9.6009238,1.939173315,14.82666221,33.34658414
53.8824202,-9.6009238,2.237455412,14.76259174,33.43965044
53.8824202,-9.6009238,2.535718164,14.73128828,33.48948367
53.8824202,-9.6009238,2.83395815,14.6401167,33.60556677
53.8824202,-9.6009238,3.136195965,14.67184986,33.58827735
53.883866,-9.5548683,0.152345984,8.299216816,4.365466473
53.883866,-9.5548683,0.456177447,8.498925775,11.50653377
53.883866,-9.5548683,0.757685295,8.622910371,24.35760133
53.883866,-9.5548683,1.057244935,8.640083132,28.35690834
53.883866,-9.5548683,1.356305145,8.641906313,28.71197794
53.883866,-9.5548683,1.655304409,8.654656024,28.8892324
53.883866,-9.5548683,1.954273391,8.651697912,28.97549471
53.883866,-9.5548683,2.253227266,8.653811705,29.01815262
53.883866,-9.5548683,2.552175029,8.646023606,29.02486314
53.883866,-9.5548683,2.908620212,8.650530748,29.03542558
53.8838501,-9.5548888,0.152044476,8.344587667,6.909278637
53.8838501,-9.5548888,0.454688972,8.572937996,19.12598674
53.8838501,-9.5548888,0.754995944,8.636471467,27.10163101
53.8838501,-9.5548888,1.054250242,8.634017084,28.27663476
53.8838501,-9.5548888,1.35331309,8.633868652,28.77007722
53.8838501,-9.5548888,1.652291895,8.631054489,29.00762937
53.8838501,-9.5548888,1.951227302,8.634867156,29.1466944
53.8838501,-9.5548888,2.250143664,8.64404973,29.17353869
53.8838501,-9.5548888,2.549055199,8.629577637,29.18492412
53.8838501,-9.5548888,2.986242258,8.638564851,29.18270291
53.8838852,-9.5549579,0.152206921,8.286817134,5.534502719
53.8838852,-9.5549579,0.456150945,8.459417947,9.357375159
53.8838852,-9.5549579,0.757757896,8.645318562,25.68984289
53.8838852,-9.5549579,1.057147243,8.658336366,28.51351606
53.8838852,-9.5549579,1.356168514,8.663595303,28.90217109
53.8838852,-9.5549579,1.655127965,8.665256312,29.05222331
53.8838852,-9.5549579,1.954063825,8.668009035,29.10625861
53.8838852,-9.5549579,2.252990392,8.67418452,29.13211728
53.8838852,-9.5549579,2.551913026,8.670347808,29.13805363
53.8838852,-9.5549579,2.958526124,8.674688081,29.14602237
53.8263568,-9.6201945,0.149210792,9.003970466,31.46962576
53.8263568,-9.6201945,0.447555587,8.993766339,31.96258235
53.8263568,-9.6201945,0.745822719,8.987327853,32.20432272
53.8263568,-9.6201945,1.044054857,8.977579944,32.26375405
53.8263568,-9.6201945,1.342278899,8.973028182,32.26962555
53.8263568,-9.6201945,1.640487449,8.964186262,32.3942078
53.8263568,-9.6201945,1.938675843,8.957526168,32.44064309
53.8263568,-9.6201945,2.236851957,8.949252133,32.49616142
53.8263568,-9.6201945,2.535016236,8.943107559,32.53877078
53.8263568,-9.6201945,2.833168536,8.93399726,32.59541345
53.8263568,-9.6201945,3.131308687,8.927806765,32.63950225
53.8263568,-9.6201945,3.429443143,8.926257822,32.64093736
53.8263568,-9.6201945,3.727576536,8.922445297,32.64477416
53.8263568,-9.6201945,4.006779045,8.921841499,32.64771486
53.8263447,-9.6202047,0.149188069,9.014809564,31.67039914
53.8263447,-9.6202047,0.447513963,9.004025857,31.9351603
53.8263447,-9.6202047,0.745784168,9.000171342,32.21095554
53.8263447,-9.6202047,1.044013077,8.99973922,32.29405287
53.8263447,-9.6202047,1.342229642,8.992470631,32.31487262
53.8263447,-9.6202047,1.640439412,8.980511038,32.34695727
53.8263447,-9.6202047,1.938633763,8.978727493,32.44462402
53.8263447,-9.6202047,2.236808494,8.97420734,32.51510455
53.8263447,-9.6202047,2.534970757,8.966794491,32.54882584
53.8263447,-9.6202047,2.833123837,8.957299607,32.58945309
53.8263447,-9.6202047,3.131269443,8.951700673,32.60850573
53.8263447,-9.6202047,3.429411758,8.951223628,32.61418522
53.8263447,-9.6202047,3.727553292,8.949535459,32.61193071
53.8263447,-9.6202047,4.014181476,8.947534038,32.62200969
53.8973265,-9.7759167,0.149066189,8.968476295,32.72517576
53.8973265,-9.7759167,0.447176512,8.96647428,32.73538883
53.8973265,-9.7759167,0.745289913,8.953131917,32.75239877
53.8973265,-9.7759167,1.043402145,8.954166412,32.74021067
53.8973265,-9.7759167,1.341514781,8.960011324,32.74722606
53.8973265,-9.7759167,1.639624477,8.959967002,32.76419484
53.8973265,-9.7759167,1.937729864,8.965668227,32.78323322
53.8973265,-9.7759167,2.135799861,8.983782252,32.79945885
53.8973576,-9.7759221,0.14907068,8.971026609,32.68803706
53.8973576,-9.7759221,0.447190156,8.969318352,32.68581184
53.8973576,-9.7759221,0.745316634,8.971672712,32.6876132
53.8973576,-9.7759221,1.043441888,8.972997815,32.6942983
53.8973576,-9.7759221,1.341565696,8.974742169,32.69793258
53.8973576,-9.7759221,1.639690725,8.985220169,32.68298806
53.8973576,-9.7759221,1.9378166,8.980290877,32.68860547
53.8973576,-9.7759221,2.119335652,8.979896658,32.70431467
53.8945177,-9.638112,0.150158717,9.525381861,23.27738395
53.8945177,-9.638112,0.450212262,9.378131763,25.34867236
53.8945177,-9.638112,0.74988423,9.27129374,26.62150494
53.8945177,-9.638112,1.049224864,9.14681323,28.19707147
53.8945177,-9.638112,1.348224394,9.060775862,29.56257384
53.8945177,-9.638112,1.646981769,9.015894675,30.28971661
53.8945177,-9.638112,1.945597856,9.016326024,30.78949803
53.8945177,-9.638112,2.244117804,8.997874338,31.12639706
53.8945177,-9.638112,2.542575181,8.955169871,31.32357632
53.8945177,-9.638112,2.732380997,8.966522508,31.31807591
